Date,Open,High,Low,Close,Adj Close,Volume
2023-10-30,1700.000000,1700.000000,1660.000000,1670.000000,1670.000000,596300
2023-10-31,1685.000000,1700.000000,1650.000000,1680.000000,1680.000000,2998400
2023-11-01,1680.000000,1695.000000,1650.000000,1660.000000,1660.000000,2554600
2023-11-02,1690.000000,1715.000000,1665.000000,1700.000000,1700.000000,1816500
2023-11-03,1700.000000,1790.000000,1700.000000,1745.000000,1745.000000,3214700
2023-11-06,1745.000000,1820.000000,1745.000000,1795.000000,1795.000000,8838100
2023-11-07,1795.000000,1820.000000,1775.000000,1775.000000,1775.000000,3048800
2023-11-08,1775.000000,1785.000000,1745.000000,1780.000000,1780.000000,2465600
2023-11-09,1780.000000,1800.000000,1755.000000,1800.000000,1800.000000,2214900
2023-11-10,1790.000000,1815.000000,1760.000000,1760.000000,1760.000000,1058800
2023-11-13,1760.000000,1770.000000,1745.000000,1760.000000,1760.000000,1080700
2023-11-14,1760.000000,1800.000000,1760.000000,1765.000000,1765.000000,1773600
2023-11-15,1775.000000,1775.000000,1685.000000,1690.000000,1690.000000,5710400
2023-11-16,1700.000000,1710.000000,1690.000000,1700.000000,1700.000000,2624700
2023-11-17,1700.000000,1710.000000,1695.000000,1700.000000,1700.000000,775000
2023-11-20,1705.000000,1710.000000,1655.000000,1685.000000,1685.000000,2254100
2023-11-21,1685.000000,1700.000000,1660.000000,1660.000000,1660.000000,853500
2023-11-22,1660.000000,1670.000000,1615.000000,1635.000000,1635.000000,986100
2023-11-23,1635.000000,1655.000000,1630.000000,1650.000000,1650.000000,611400
2023-11-24,1650.000000,1655.000000,1625.000000,1640.000000,1640.000000,490800
2023-11-27,1650.000000,1650.000000,1580.000000,1595.000000,1595.000000,4090400
2023-11-28,1590.000000,1630.000000,1560.000000,1630.000000,1630.000000,2634100
2023-11-29,1625.000000,1625.000000,1595.000000,1620.000000,1620.000000,1400300
2023-11-30,1615.000000,1620.000000,1565.000000,1570.000000,1570.000000,1359900
2023-12-01,1580.000000,1595.000000,1570.000000,1585.000000,1585.000000,490700
2023-12-04,1585.000000,1610.000000,1560.000000,1610.000000,1610.000000,1947800
2023-12-05,1610.000000,1640.000000,1605.000000,1635.000000,1635.000000,2380300
2023-12-06,1635.000000,1670.000000,1600.000000,1640.000000,1640.000000,5680900
2023-12-07,1645.000000,1670.000000,1640.000000,1655.000000,1655.000000,1870100
2023-12-08,1660.000000,1660.000000,1630.000000,1635.000000,1635.000000,1320400
2023-12-11,1640.000000,1660.000000,1635.000000,1650.000000,1650.000000,1149700
2023-12-12,1660.000000,1665.000000,1645.000000,1650.000000,1650.000000,471100
2023-12-13,1650.000000,1650.000000,1620.000000,1625.000000,1625.000000,1468600
2023-12-14,1625.000000,1650.000000,1565.000000,1650.000000,1650.000000,10397300
2023-12-15,1645.000000,1670.000000,1600.000000,1670.000000,1670.000000,6372200
2023-12-18,1670.000000,1670.000000,1615.000000,1615.000000,1615.000000,844100
2023-12-19,1615.000000,1650.000000,1605.000000,1635.000000,1635.000000,2612300
2023-12-20,1640.000000,1655.000000,1615.000000,1615.000000,1615.000000,1829700
2023-12-21,1640.000000,1640.000000,1600.000000,1600.000000,1600.000000,568400
2023-12-22,1600.000000,1605.000000,1565.000000,1565.000000,1565.000000,3159600
2023-12-27,1565.000000,1570.000000,1520.000000,1545.000000,1545.000000,6396900
2023-12-28,1545.000000,1600.000000,1540.000000,1600.000000,1600.000000,1875300
2023-12-29,1610.000000,1610.000000,1560.000000,1600.000000,1600.000000,2129700
2024-01-02,1630.000000,1700.000000,1590.000000,1650.000000,1650.000000,12599100
2024-01-03,1650.000000,1690.000000,1635.000000,1685.000000,1685.000000,5814900
2024-01-04,1690.000000,1770.000000,1690.000000,1755.000000,1755.000000,6070300
2024-01-05,1750.000000,1755.000000,1715.000000,1745.000000,1745.000000,3583800
2024-01-08,1745.000000,1785.000000,1715.000000,1755.000000,1755.000000,4347000
2024-01-09,1755.000000,1790.000000,1730.000000,1785.000000,1785.000000,3494100
2024-01-10,1785.000000,1785.000000,1730.000000,1745.000000,1745.000000,1179700
2024-01-11,1745.000000,1755.000000,1715.000000,1735.000000,1735.000000,1989600
2024-01-12,1735.000000,1760.000000,1720.000000,1730.000000,1730.000000,1154400
2024-01-15,1730.000000,1760.000000,1695.000000,1745.000000,1745.000000,1831200
2024-01-16,1740.000000,1755.000000,1690.000000,1690.000000,1690.000000,1684600
2024-01-17,1695.000000,1710.000000,1690.000000,1700.000000,1700.000000,672400
2024-01-18,1700.000000,1705.000000,1675.000000,1685.000000,1685.000000,982300
2024-01-19,1685.000000,1745.000000,1685.000000,1710.000000,1710.000000,1974800
2024-01-22,1710.000000,1755.000000,1700.000000,1735.000000,1735.000000,2215100
2024-01-23,1735.000000,1775.000000,1730.000000,1775.000000,1775.000000,2526700
2024-01-24,1775.000000,1815.000000,1750.000000,1750.000000,1750.000000,3010800
2024-01-25,1750.000000,1795.000000,1660.000000,1775.000000,1775.000000,5475700
2024-01-26,1790.000000,1790.000000,1565.000000,1700.000000,1700.000000,6188700
2024-01-29,1700.000000,1770.000000,1700.000000,1735.000000,1735.000000,6415400
2024-01-30,1735.000000,1740.000000,1720.000000,1720.000000,1720.000000,948000
2024-01-31,1715.000000,1775.000000,1690.000000,1700.000000,1700.000000,10317800
2024-02-01,1715.000000,1735.000000,1700.000000,1725.000000,1725.000000,762700
2024-02-02,1725.000000,1730.000000,1700.000000,1720.000000,1720.000000,680800
2024-02-05,1715.000000,1730.000000,1700.000000,1700.000000,1700.000000,557000
2024-02-06,1700.000000,1720.000000,1650.000000,1675.000000,1675.000000,3744400
2024-02-07,1680.000000,1700.000000,1675.000000,1695.000000,1695.000000,1086900
2024-02-12,1695.000000,1740.000000,1690.000000,1740.000000,1740.000000,2339400
2024-02-13,1730.000000,1760.000000,1725.000000,1755.000000,1755.000000,2869600
2024-02-15,1795.000000,1950.000000,1770.000000,1795.000000,1795.000000,15362800
2024-02-16,1800.000000,1810.000000,1705.000000,1710.000000,1710.000000,5149800
2024-02-19,1710.000000,1785.000000,1705.000000,1715.000000,1715.000000,3771000
2024-02-20,1715.000000,1735.000000,1675.000000,1680.000000,1680.000000,5009600
2024-02-21,1680.000000,1690.000000,1635.000000,1635.000000,1635.000000,5630200
2024-02-22,1635.000000,1715.000000,1635.000000,1690.000000,1690.000000,5894400
2024-02-23,1700.000000,1700.000000,1670.000000,1675.000000,1675.000000,1031600
2024-02-26,1675.000000,1680.000000,1655.000000,1655.000000,1655.000000,911000
2024-02-27,1660.000000,1670.000000,1635.000000,1635.000000,1635.000000,1883900
2024-02-28,1655.000000,1690.000000,1635.000000,1670.000000,1670.000000,7175500
2024-02-29,1670.000000,1690.000000,1665.000000,1670.000000,1670.000000,6028600
2024-03-01,1670.000000,1675.000000,1650.000000,1655.000000,1655.000000,1514900
2024-03-04,1655.000000,1675.000000,1650.000000,1660.000000,1660.000000,3679600
2024-03-05,1660.000000,1680.000000,1645.000000,1670.000000,1670.000000,1218400
2024-03-06,1670.000000,1720.000000,1670.000000,1715.000000,1715.000000,2157300
2024-03-07,1715.000000,1720.000000,1685.000000,1695.000000,1695.000000,809600
2024-03-08,1695.000000,1710.000000,1680.000000,1695.000000,1695.000000,2048700
2024-03-13,1695.000000,1760.000000,1695.000000,1750.000000,1750.000000,11262400
2024-03-14,1755.000000,1760.000000,1680.000000,1700.000000,1700.000000,6975400
2024-03-15,1700.000000,1705.000000,1690.000000,1700.000000,1700.000000,7000800
2024-03-18,1705.000000,1720.000000,1680.000000,1710.000000,1710.000000,1103200
2024-03-19,1710.000000,1760.000000,1690.000000,1750.000000,1750.000000,3386800
2024-03-20,1700.000000,1750.000000,1690.000000,1695.000000,1695.000000,12653100
2024-03-21,1700.000000,1720.000000,1695.000000,1700.000000,1700.000000,1010900
2024-03-22,1700.000000,1700.000000,1650.000000,1675.000000,1675.000000,2719400
2024-03-25,1715.000000,1715.000000,1680.000000,1700.000000,1700.000000,1707600
2024-03-26,1885.000000,1885.000000,1700.000000,1840.000000,1840.000000,31488700
2024-03-27,1850.000000,1900.000000,1810.000000,1870.000000,1870.000000,14882300
2024-03-28,1865.000000,1980.000000,1810.000000,1975.000000,1975.000000,17586400
